incident_date,incident_hour,day_of_week,month,year,latitude,longitude,bike_value
2026-04-21,18,Tuesday,4,2026,52.41294984764528,13.164077536058093,4015
2026-04-21,9,Tuesday,4,2026,52.38984068776368,13.22596659710498,2549
2026-04-21,12,Tuesday,4,2026,52.60366350462366,13.371987565763874,818
2026-04-21,6,Tuesday,4,2026,52.33,13.099069732625011,1699
2026-04-21,6,Tuesday,4,2026,52.56532744882855,13.656785221968619,2712
2026-04-21,13,Tuesday,4,2026,52.57643035148573,13.56233921935595,629
2026-04-21,6,Tuesday,4,2026,52.43595673275692,13.228873480888705,759
2026-04-19,20,Sunday,4,2026,52.37348983306073,13.24659302336584,739
2026-04-20,19,Monday,4,2026,52.58171661070013,13.473646657962572,400
2026-04-20,19,Monday,4,2026,52.34807058050057,13.222285354930122,1529
2026-04-16,8,Thursday,4,2026,52.33,13.132325179743209,1150
2026-04-17,16,Friday,4,2026,52.38748926302954,13.3993443907877,711
2026-04-13,22,Monday,4,2026,52.50022129160314,13.681813210817884,500
2026-04-18,19,Saturday,4,2026,52.41129654902625,13.323786302657004,2579
2026-04-13,22,Monday,4,2026,52.37525098438034,13.163910345397873,650
2026-04-18,17,Saturday,4,2026,52.43242814862584,13.274617271816942,650
2026-04-19,15,Sunday,4,2026,52.47927028985936,13.207023229380832,650
2026-04-18,6,Saturday,4,2026,52.545501510480406,13.426196059845244,1153
2026-04-20,17,Monday,4,2026,52.39365985062777,13.176757670310216,4000
2026-04-18,13,Saturday,4,2026,52.33,13.156969466005775,429
2026-04-14,18,Tuesday,4,2026,52.542864744597246,13.518092799962115,899
2026-04-10,20,Friday,4,2026,52.56130893030414,13.519801277262836,1064
2026-03-01,20,Sunday,3,2026,52.5182432518861,13.47134978169341,2500
2026-04-16,18,Thursday,4,2026,52.522914054805085,13.592619845666183,2100
2026-04-16,17,Thursday,4,2026,52.350926855213764,13.145361767364223,200
2026-04-14,19,Tuesday,4,2026,52.46477291920511,13.302253092172283,1498
2026-04-15,21,Wednesday,4,2026,52.49252294505922,13.447517807254272,230
2026-04-18,15,Saturday,4,2026,52.387316125431276,13.192827360794684,1899
2026-04-17,13,Friday,4,2026,52.41501843579524,13.117461361755817,200
2026-04-15,6,Wednesday,4,2026,52.33,13.187165515488301,552
2026-04-19,20,Sunday,4,2026,52.48065326630035,13.178650959232046,1350
2026-04-19,19,Sunday,4,2026,52.33,13.078025818050666,850
2026-04-19,20,Sunday,4,2026,52.33,13.077386744500219,500
2026-04-19,0,Sunday,4,2026,52.42273890356825,13.194827994662225,1300
2026-04-19,20,Sunday,4,2026,52.33,13.094559915075923,500
2026-04-20,14,Monday,4,2026,52.48006457353787,13.386928017698835,700
2026-04-17,21,Friday,4,2026,52.33,13.095759920934839,1350
2026-04-20,12,Monday,4,2026,52.62742279707415,13.512316316995337,2750
2026-04-20,16,Monday,4,2026,52.53111467040201,13.440367434238045,1472
2026-04-19,23,Sunday,4,2026,52.33,13.205463186431125,3740
2026-04-19,12,Sunday,4,2026,52.45036114380768,13.43962482200366,324
2026-04-20,18,Monday,4,2026,52.520813295204874,13.294515071104218,699
2026-04-20,18,Monday,4,2026,52.4003310048251,13.254782874839622,1050
2026-04-20,13,Monday,4,2026,52.33,13.07,1749
2026-04-20,13,Monday,4,2026,52.33,13.165890060707495,3200
2026-04-20,7,Monday,4,2026,52.60056108971992,13.690047940328459,1459
2026-04-20,18,Monday,4,2026,52.345414019258214,13.164118981761828,1838
2026-04-20,16,Monday,4,2026,52.472974654838474,13.324156425057577,2499
2026-04-20,19,Monday,4,2026,52.33,13.07,904
2026-04-19,17,Sunday,4,2026,52.33,13.203464096503339,3762
2026-04-20,7,Monday,4,2026,52.45974813173882,13.277519644485904,1185
2026-04-20,19,Monday,4,2026,52.40043650356135,13.158160891163362,1856
2026-04-19,21,Sunday,4,2026,52.3988423824441,13.369544169501435,1500
2026-04-19,19,Sunday,4,2026,52.45777570431499,13.238558154393967,1350
2026-04-19,18,Sunday,4,2026,52.40557709207434,13.240061396447352,280
2026-04-20,7,Monday,4,2026,52.47169026695373,13.29136001926422,1500
2026-04-09,15,Thursday,4,2026,52.346588981924114,13.07,800
2026-04-08,14,Wednesday,4,2026,52.3646861041256,13.324780114364529,800
2026-04-17,12,Friday,4,2026,52.610501630884194,13.701285543255109,1200
2026-04-18,17,Saturday,4,2026,52.389707190933564,13.101718123249668,1950
2026-04-18,14,Saturday,4,2026,52.52651269904581,13.531617817590568,2072
2026-04-18,10,Saturday,4,2026,52.36420175155463,13.199415445450837,509
2026-04-19,13,Sunday,4,2026,52.461893324822455,13.291501989494805,1200
2026-04-14,21,Tuesday,4,2026,52.33,13.27491447554345,5099
2026-04-18,21,Saturday,4,2026,52.67,13.747178569341397,700
2026-04-18,19,Saturday,4,2026,52.57303121600514,13.698815133870394,2300
2026-04-16,7,Thursday,4,2026,52.455786771623636,13.282281518533875,599
2026-04-19,0,Sunday,4,2026,52.566864943192584,13.539463597759735,500
2026-04-16,12,Thursday,4,2026,52.540280952817966,13.310290688032707,444
2026-04-17,18,Friday,4,2026,52.55800280612141,13.495208868625529,1257
2026-04-19,5,Sunday,4,2026,52.505853786423955,13.416211968215245,1500
2026-04-18,11,Saturday,4,2026,52.60022424537404,13.683227907567337,400
2026-04-18,21,Saturday,4,2026,52.657992535069106,13.596862168011272,1799
2026-04-18,18,Saturday,4,2026,52.51102793480227,13.652383152596556,2670
2026-04-18,18,Saturday,4,2026,52.67,13.690550324708855,2098
2026-04-18,19,Saturday,4,2026,52.33,13.138453578741295,600
2026-04-18,22,Saturday,4,2026,52.43281418309783,13.176254939682739,2550
2026-04-18,23,Saturday,4,2026,52.59266497713314,13.609673231503983,1351
2026-04-18,20,Saturday,4,2026,52.6637061883925,13.76,1800
2026-04-19,16,Sunday,4,2026,52.58869944069124,13.639385275678277,1399
2026-04-19,15,Sunday,4,2026,52.362981145242955,13.257171699467506,2100
2026-04-19,14,Sunday,4,2026,52.34726354183023,13.218036822396073,5614
2026-04-18,22,Saturday,4,2026,52.40381946688056,13.150699062851576,1499
2026-04-18,20,Saturday,4,2026,52.36513279086799,13.07,800
2026-04-18,21,Saturday,4,2026,52.636949495265284,13.513218355996168,1299
2026-04-19,12,Sunday,4,2026,52.36356372815185,13.120460145863978,1250
2026-04-19,11,Sunday,4,2026,52.462564905464866,13.480177376743928,600
2026-04-19,14,Sunday,4,2026,52.59169679311396,13.643187140033774,2350
2026-04-18,18,Saturday,4,2026,52.44234586952616,13.340908352659733,1700
2026-04-18,19,Saturday,4,2026,52.49569779669999,13.668045719840764,548
2026-04-14,18,Tuesday,4,2026,52.67,13.727492957847126,1550
2026-04-16,21,Thursday,4,2026,52.40568733681888,13.235681019916962,700
2026-04-16,19,Thursday,4,2026,52.53875172985244,13.36787815422985,210
2026-04-16,16,Thursday,4,2026,52.33,13.165679986505104,849
2026-04-15,18,Wednesday,4,2026,52.40562825801776,13.07,1700
2026-04-17,15,Friday,4,2026,52.50857494555139,13.328514725247535,646
2026-04-17,20,Friday,4,2026,52.471656082231135,13.456960715975704,2058
2026-04-18,18,Saturday,4,2026,52.442270089745186,13.220499863416117,1010
2026-04-18,18,Saturday,4,2026,52.44395549723436,13.277940585069363,360
2026-04-18,16,Saturday,4,2026,52.33,13.176260450606014,250
2026-04-15,19,Wednesday,4,2026,52.555644198592596,13.633177683125698,200
2026-04-17,20,Friday,4,2026,52.67,13.714063965629446,1300
2026-04-18,10,Saturday,4,2026,52.54114367236655,13.612955418614645,649
2026-04-18,11,Saturday,4,2026,52.64959582601276,13.60032985443568,1384
2026-04-18,0,Saturday,4,2026,52.40076182966054,13.436527521479388,1814
2026-04-18,15,Saturday,4,2026,52.33,13.16789202408145,3873
2026-04-18,16,Saturday,4,2026,52.377029869779435,13.166206604682959,1200
2026-04-17,16,Friday,4,2026,52.425069263898614,13.296034915023636,3460
2026-04-17,0,Friday,4,2026,52.5688713255788,13.603809427333177,300
2026-04-17,22,Friday,4,2026,52.3771797217986,13.22178629621128,3000
2026-04-18,19,Saturday,4,2026,52.4704447157108,13.34034705216169,450
2026-04-18,21,Saturday,4,2026,52.413106953546695,13.142101452274131,800
2026-04-09,16,Thursday,4,2026,52.364043178232386,13.118538274157466,720
2026-04-10,12,Friday,4,2026,52.58122901339892,13.53328615118135,949
2026-02-28,7,Saturday,2,2026,52.62931748484849,13.676400099469326,433
2026-04-04,21,Saturday,4,2026,52.65379093450433,13.617814763192499,200
2026-04-16,20,Thursday,4,2026,52.4970727114939,13.522462688620054,600
2026-04-05,19,Sunday,4,2026,52.515664871472914,13.232400696629432,394
2026-04-15,18,Wednesday,4,2026,52.48584439735447,13.441998892717836,699
2026-04-07,16,Tuesday,4,2026,52.47562445552156,13.478724261095703,2300
2026-04-14,18,Tuesday,4,2026,52.66640396752443,13.568202020678477,1119
2026-04-18,19,Saturday,4,2026,52.36309506941975,13.119093346413564,1471
2026-04-14,19,Tuesday,4,2026,52.43955620491901,13.21537718247348,6500
2026-04-15,16,Wednesday,4,2026,52.652492795927124,13.63862931032964,400
2026-04-18,14,Saturday,4,2026,52.56799777770725,13.454886104178389,300
2026-04-18,11,Saturday,4,2026,52.39418795775936,13.241784158499039,1926
2026-04-18,14,Saturday,4,2026,52.39888566888346,13.07,2000
2026-04-18,18,Saturday,4,2026,52.40373777537273,13.163782541454696,849
2026-04-18,13,Saturday,4,2026,52.37769289093042,13.13356307668502,500
2026-04-18,14,Saturday,4,2026,52.51041347131043,13.715751290428736,400
2026-04-18,1,Saturday,4,2026,52.47964908585049,13.276999773234348,500
2026-04-17,15,Friday,4,2026,52.49237070874275,13.456869772546282,1200
2026-04-18,15,Saturday,4,2026,52.67,13.7245803077564,0
2026-04-17,18,Friday,4,2026,52.37455436739445,13.151705506942106,4000
2026-01-15,0,Thursday,1,2026,52.522892887292464,13.521754743325848,150
2026-04-17,14,Friday,4,2026,52.461515499667506,13.300054112761151,929
2026-04-17,23,Friday,4,2026,52.58157795735616,13.682469167220889,1000
2026-04-16,7,Thursday,4,2026,52.67,13.67891531956497,430
2026-04-16,18,Thursday,4,2026,52.57026852092085,13.367303461728053,742
2026-04-17,17,Friday,4,2026,52.45684567552741,13.396146125074514,1273
2026-04-17,17,Friday,4,2026,52.55022017842868,13.426409627496867,750
2026-04-18,14,Saturday,4,2026,52.40874259006637,13.301142914812946,599
2026-04-17,16,Friday,4,2026,52.61174432168875,13.752368890435005,800
2026-04-17,19,Friday,4,2026,52.57324623743644,13.535974181927397,3100
2026-04-18,10,Saturday,4,2026,52.4924470519184,13.344043218561174,909
2026-04-18,18,Saturday,4,2026,52.424200665937846,13.313679958779218,360
2026-04-12,20,Sunday,4,2026,52.531088409518425,13.438931717015922,800
2026-03-14,20,Saturday,3,2026,52.378819474103665,13.190037496645154,699
2026-04-17,1,Friday,4,2026,52.40738466123545,13.382204146637065,1500
2026-04-17,19,Friday,4,2026,52.463139650872584,13.318428339010556,2131
2026-04-17,20,Friday,4,2026,52.44017641212607,13.159042691090034,350
2026-04-17,18,Friday,4,2026,52.55967346587952,13.48062923394091,2708
2026-04-17,17,Friday,4,2026,52.528332405163084,13.317505426485772,1000
2026-04-16,21,Thursday,4,2026,52.33,13.095676014460333,800
2026-04-17,6,Friday,4,2026,52.621397521106594,13.524683947262192,250
2026-04-17,10,Friday,4,2026,52.33,13.11138624637677,1550
2026-04-17,22,Friday,4,2026,52.42839593208834,13.460132135822706,1
2026-04-14,9,Tuesday,4,2026,52.56645345831311,13.659341301734031,1104
2026-04-09,12,Thursday,4,2026,52.55759699082129,13.622363619452711,450
2026-04-17,6,Friday,4,2026,52.33610020906294,13.10458722931251,100
2026-04-08,0,Wednesday,4,2026,52.47339248446444,13.429985764238834,800
2026-04-17,15,Friday,4,2026,52.42545772431657,13.196502768302613,0
2026-04-13,19,Monday,4,2026,52.51494204806471,13.474678377370862,400
2026-04-17,6,Friday,4,2026,52.33,13.110048456054693,1
2026-04-15,18,Wednesday,4,2026,52.63490339232476,13.588119149484365,1200
2026-04-16,19,Thursday,4,2026,52.56954549331925,13.638648161800651,998
2026-04-15,15,Wednesday,4,2026,52.481163978644766,13.428918978495835,600
2026-04-16,10,Thursday,4,2026,52.58682682534703,13.618558454798936,200
2026-04-13,16,Monday,4,2026,52.34668052092014,13.07,180
2026-04-16,20,Thursday,4,2026,52.41820897737607,13.078209021373558,1800
2026-04-15,8,Wednesday,4,2026,52.63535015716963,13.721202809382437,836
2026-04-16,12,Thursday,4,2026,52.38073452101514,13.272890947133197,259
2026-04-15,11,Wednesday,4,2026,52.45902810869958,13.07,1098
2026-04-16,20,Thursday,4,2026,52.35981667316691,13.160862580333033,1929
2026-04-14,12,Tuesday,4,2026,52.61073298866892,13.684784254994442,799
2026-04-14,21,Tuesday,4,2026,52.61939627115277,13.680562288096244,1200
2026-04-16,17,Thursday,4,2026,52.530072547296506,13.447434916136723,399
2026-04-15,23,Wednesday,4,2026,52.504061409646965,13.445135199853436,1200
2026-04-17,9,Friday,4,2026,52.67,13.456258278043363,60
2026-04-15,16,Wednesday,4,2026,52.59094392858725,13.70970137750818,500
2026-04-17,9,Friday,4,2026,52.56871195529913,13.645408002910559,1299
2026-04-17,18,Friday,4,2026,52.342528925600625,13.164117371689688,1519
2026-04-17,16,Friday,4,2026,52.39027579677905,13.139429015875436,850
2026-04-16,20,Thursday,4,2026,52.46907329849048,13.509847590706217,400
2026-04-16,20,Thursday,4,2026,52.39922220542617,13.358943671798157,200
2026-04-14,19,Tuesday,4,2026,52.56194423646899,13.581997354981798,3499
2026-04-16,14,Thursday,4,2026,52.33,13.093142480640095,300
2026-04-14,18,Tuesday,4,2026,52.57005843262372,13.566055048440814,1748
2026-04-16,19,Thursday,4,2026,52.49582498480647,13.383193067460422,899
2026-04-16,21,Thursday,4,2026,52.40606255682239,13.31781235605874,3459
2026-04-16,12,Thursday,4,2026,52.33,13.10052049299339,300
2026-04-16,17,Thursday,4,2026,52.39376685808576,13.155444854202624,300
2026-04-16,23,Thursday,4,2026,52.60092717423076,13.453980049457085,900
2026-04-16,18,Thursday,4,2026,52.48645132807417,13.579504155661862,3780
2026-04-16,23,Thursday,4,2026,52.4514116199153,13.255758009623433,3500
2026-04-17,18,Friday,4,2026,52.43116531018691,13.145521821997665,3000
2026-04-17,11,Friday,4,2026,52.39780425510783,13.085027986491815,1200
2026-04-17,8,Friday,4,2026,52.397624010743584,13.161006672704472,450
2026-04-17,17,Friday,4,2026,52.560700696232985,13.378174897678681,600
2026-04-17,10,Friday,4,2026,52.479695397569046,13.343278771913553,2200
2026-04-17,10,Friday,4,2026,52.40247857900389,13.204768180638462,2000
2026-04-17,12,Friday,4,2026,52.47667807833759,13.490247784118614,2000
2026-04-16,17,Thursday,4,2026,52.410498842237786,13.225978950134625,964
2026-04-15,18,Wednesday,4,2026,52.567443667781816,13.390152840579642,3094
2026-04-15,19,Wednesday,4,2026,52.33,13.221936881337154,1164
2026-04-17,21,Friday,4,2026,52.33384751639172,13.216653462213761,750
2026-04-17,14,Friday,4,2026,52.67,13.70056516726903,1599
2026-04-17,12,Friday,4,2026,52.4681018253451,13.237600762541293,100
2026-04-17,6,Friday,4,2026,52.45254341765915,13.395044400813752,1199
2026-04-17,8,Friday,4,2026,52.45312010005603,13.311537275697761,680
2026-03-26,18,Thursday,3,2026,52.621760792124604,13.637406315076571,2790
2026-03-17,19,Tuesday,3,2026,52.47871373045005,13.202729518934317,6500
2026-04-07,18,Tuesday,4,2026,52.34042547969134,13.145403631954482,2200
2026-04-03,22,Friday,4,2026,52.67,13.76,350
2026-04-16,15,Thursday,4,2026,52.67,13.64835024417829,0
2026-04-16,13,Thursday,4,2026,52.54080495775237,13.426574425011252,500
2026-04-16,7,Thursday,4,2026,52.57366640828974,13.556697987525155,1
2026-04-08,8,Wednesday,4,2026,52.379522349261045,13.07,280
2026-04-16,13,Thursday,4,2026,52.432335957089805,13.326102616220739,1540
2026-04-16,1,Thursday,4,2026,52.55659838527623,13.238694053427125,1000
2026-04-16,20,Thursday,4,2026,52.4060035518848,13.182668327914625,1000
2026-04-12,9,Sunday,4,2026,52.46375333398872,13.41085648990812,499
2026-04-16,19,Thursday,4,2026,52.33,13.10339887050697,100
2026-04-16,16,Thursday,4,2026,52.49206100958032,13.201863934741649,444
2026-04-10,18,Friday,4,2026,52.44035937064139,13.28751461491372,399
2026-04-15,20,Wednesday,4,2026,52.3587322814293,13.126850195642414,360
2026-04-10,8,Friday,4,2026,52.47942256725612,13.27215330380605,424
2026-04-15,18,Wednesday,4,2026,52.58287220158935,13.68915389241178,300
2026-04-15,19,Wednesday,4,2026,52.35934852875366,13.0786358330718,3430
2026-04-16,12,Thursday,4,2026,52.600537817603836,13.53945968106671,699
2026-04-15,6,Wednesday,4,2026,52.56946649047796,13.346078327940555,438
2026-04-16,19,Thursday,4,2026,52.41875905986356,13.210886397413427,200
2026-04-13,15,Monday,4,2026,52.50728236855988,13.57689636960269,879
2026-04-16,9,Thursday,4,2026,52.44602860195375,13.415203258390779,2199
2026-04-15,14,Wednesday,4,2026,52.54457157498425,13.76,750
2026-04-16,17,Thursday,4,2026,52.61123286788794,13.539117049883279,1597
2026-04-14,14,Tuesday,4,2026,52.534731964751195,13.309270549014093,1124
2026-04-16,10,Thursday,4,2026,52.620710828897444,13.57986425107633,250
2026-04-14,19,Tuesday,4,2026,52.67,13.732386177010037,1750
2026-04-16,7,Thursday,4,2026,52.437197919029,13.30093614446963,599
2026-04-12,22,Sunday,4,2026,52.58654441761496,13.586932569034047,450
2026-04-16,7,Thursday,4,2026,52.55454811904731,13.573450801317428,498
2026-04-15,20,Wednesday,4,2026,52.35468045043112,13.24826770470294,1295
2026-04-16,16,Thursday,4,2026,52.48040992218455,13.523394493648041,1889
2026-04-15,20,Wednesday,4,2026,52.62461273818036,13.559461222260376,3200
2026-04-16,5,Thursday,4,2026,52.60938330448929,13.697474339369572,2800
2026-04-15,8,Wednesday,4,2026,52.54146803620389,13.447116072290752,1579
2026-04-16,9,Thursday,4,2026,52.502176174821926,13.332050399437104,300
2026-04-15,15,Wednesday,4,2026,52.57646481492155,13.619582183863814,1799
2026-04-16,19,Thursday,4,2026,52.453940348499614,13.367606822543113,2499
2026-04-15,23,Wednesday,4,2026,52.534607661841086,13.50906612011822,1842
2026-04-16,8,Thursday,4,2026,52.561211861540805,13.568463175460215,999
2026-04-15,10,Wednesday,4,2026,52.339833050445804,13.200151533282838,827
2026-04-15,22,Wednesday,4,2026,52.354473687684035,13.165863559951825,500
2026-04-15,10,Wednesday,4,2026,52.37515214757647,13.078075634107382,300
2026-04-13,16,Monday,4,2026,52.40799676081909,13.230329042683117,1109
2026-04-13,8,Monday,4,2026,52.33,13.184768523619784,4800
2026-04-16,8,Thursday,4,2026,52.535830542438305,13.488490750677817,250
2026-04-07,9,Tuesday,4,2026,52.51452894908537,13.602233497058066,375
2026-04-15,20,Wednesday,4,2026,52.501596185762466,13.447301115142269,1749
2026-04-13,14,Monday,4,2026,52.432632281317034,13.349409259510102,1100
2026-04-15,22,Wednesday,4,2026,52.416642684651656,13.180755817988134,974
2026-04-15,20,Wednesday,4,2026,52.45359138726941,13.11757720811544,250
2026-04-15,18,Wednesday,4,2026,52.42766215991491,13.297159758960882,1100
2026-04-15,17,Wednesday,4,2026,52.47061039311873,13.381949265570634,1129
2026-04-13,15,Monday,4,2026,52.353962904755896,13.260443025798976,8050
2026-04-14,9,Tuesday,4,2026,52.46914770868989,13.186514138048114,400
2026-04-15,18,Wednesday,4,2026,52.33,13.16341432207309,1743
2026-04-13,18,Monday,4,2026,52.360729337921384,13.072346013154352,1499
2026-04-12,21,Sunday,4,2026,52.45385055165553,13.488415373496297,1617
2026-04-14,21,Tuesday,4,2026,52.42685077054508,13.22186939969407,1049
2026-04-13,14,Monday,4,2026,52.51964873624263,13.750520751210527,249
2026-04-14,19,Tuesday,4,2026,52.58551752354478,13.506075791531407,350
2026-04-13,14,Monday,4,2026,52.52935098227802,13.60732225830906,100
2026-04-14,19,Tuesday,4,2026,52.45809821296659,13.34787491660014,4100
2026-04-14,9,Tuesday,4,2026,52.48699509858688,13.421600032841493,360
2026-04-13,20,Monday,4,2026,52.43817638141006,13.300552905720236,550
2026-04-14,8,Tuesday,4,2026,52.618787795370004,13.628658455309068,600
2026-04-13,17,Monday,4,2026,52.53310876641706,13.526126718693444,2700
2026-04-14,19,Tuesday,4,2026,52.595118355677045,13.611792957389635,250
2026-04-14,9,Tuesday,4,2026,52.486916728217714,13.230036665991253,1800
2026-04-14,17,Tuesday,4,2026,52.36479526070836,13.197431290083726,1475
2026-04-14,11,Tuesday,4,2026,52.54939050716369,13.381051802598316,1000
2026-04-14,18,Tuesday,4,2026,52.59920488167439,13.501911672694657,130
2026-04-14,18,Tuesday,4,2026,52.57059225054859,13.613921823532474,1915
2026-04-14,20,Tuesday,4,2026,52.39124726974547,13.335651761580388,465
2026-04-14,20,Tuesday,4,2026,52.572898045008586,13.587533369589455,1999
2026-04-14,19,Tuesday,4,2026,52.55052962386166,13.596661273503466,749
2026-04-14,9,Tuesday,4,2026,52.590930160958145,13.36502203668207,1060
2026-04-15,10,Wednesday,4,2026,52.579640377024994,13.583106446562653,2699
2026-04-14,17,Tuesday,4,2026,52.38369002959824,13.286451081057148,375
2026-04-15,13,Wednesday,4,2026,52.41334202444941,13.411363609561812,1044
2026-04-14,13,Tuesday,4,2026,52.39119524795454,13.07,5906
2026-04-13,17,Monday,4,2026,52.38854080129579,13.222773513864944,499
2026-04-15,11,Wednesday,4,2026,52.492991439973025,13.36884200056399,1999
2026-04-15,7,Wednesday,4,2026,52.67,13.677123990030411,899
2026-04-15,16,Wednesday,4,2026,52.486687082403456,13.465550235784855,1359
2026-04-14,18,Tuesday,4,2026,52.40140355856299,13.252624456494184,398
2026-04-14,19,Tuesday,4,2026,52.536871579508876,13.553445174644153,250
2026-04-14,18,Tuesday,4,2026,52.6522662255758,13.663141254546211,3999
2026-04-14,7,Tuesday,4,2026,52.379637216775514,13.07,520
2026-04-14,21,Tuesday,4,2026,52.419494313437255,13.311973508222874,2099
2026-04-13,7,Monday,4,2026,52.393482453074824,13.203057183920379,750
2026-04-15,16,Wednesday,4,2026,52.57271104942382,13.6150984739658,2500
2026-04-11,23,Saturday,4,2026,52.42361937965402,13.353329825584439,1600
2026-04-13,19,Monday,4,2026,52.48358004286991,13.352108206819734,2000
2026-04-13,20,Monday,4,2026,52.424609588041655,13.07,2000
2026-04-15,15,Wednesday,4,2026,52.500214042965446,13.538898249422289,273
2026-04-15,12,Wednesday,4,2026,52.43204851451986,13.340405298564809,2079
2026-04-15,17,Wednesday,4,2026,52.40706361141781,13.294223280181772,1800
2026-04-15,21,Wednesday,4,2026,52.39302958893616,13.07,2000
2026-04-14,19,Tuesday,4,2026,52.57352427270982,13.580054793484203,1578
2026-04-14,10,Tuesday,4,2026,52.34887311537918,13.112671768438533,1550
2026-04-13,20,Monday,4,2026,52.52529904691805,13.574749038516888,350
2026-04-12,20,Sunday,4,2026,52.64281883958199,13.672625495465372,438
2026-04-15,9,Wednesday,4,2026,52.33,13.098671247001668,1498
2026-04-15,6,Wednesday,4,2026,52.53817132834288,13.460418720591138,1100
2026-04-02,23,Thursday,4,2026,52.67,13.732522933111365,799
2026-04-08,20,Wednesday,4,2026,52.562240043168316,13.696238001045742,900
2026-03-13,17,Friday,3,2026,52.33,13.080048379455542,800
2026-04-11,14,Saturday,4,2026,52.47597189458474,13.173082557015135,1181
2026-03-12,11,Thursday,3,2026,52.38651201802477,13.175533030142883,3599
2026-04-12,9,Sunday,4,2026,52.53419739229719,13.378222674771138,399
2026-03-11,17,Wednesday,3,2026,52.43620011674011,13.266471990311457,325
2026-04-14,13,Tuesday,4,2026,52.41570225915294,13.330640326688284,1000
2026-04-14,12,Tuesday,4,2026,52.58642063497483,13.564007333066906,980
2026-04-10,6,Friday,4,2026,52.419800057162675,13.37610514200165,4984
2026-03-11,15,Wednesday,3,2026,52.457224857174786,13.307760566685541,150
2026-04-14,20,Tuesday,4,2026,52.351125529258795,13.163464014488396,2000
2026-04-13,19,Monday,4,2026,52.33,13.07,555
2025-05-23,16,Friday,5,2025,52.36697410373632,13.07,299
2026-04-12,1,Sunday,4,2026,52.450834609656106,13.348756553867428,1500
2026-04-14,7,Tuesday,4,2026,52.61694875857776,13.710119582760054,544
2026-04-10,15,Friday,4,2026,52.36999195282929,13.181209411496923,514
2026-04-14,14,Tuesday,4,2026,52.63737001838814,13.517644825459799,2571
2026-04-12,11,Sunday,4,2026,52.4542357093193,13.32890610539442,479
2026-04-14,9,Tuesday,4,2026,52.6060077942086,13.566561377583499,2910
2026-03-16,17,Monday,3,2026,52.37502776487791,13.271982301684526,700
2026-04-14,8,Tuesday,4,2026,52.33734085552483,13.23289775241057,1079
2026-04-11,11,Saturday,4,2026,52.64204586912447,13.491904711750278,2400
2026-04-11,20,Saturday,4,2026,52.3470451245997,13.160036666017227,430
2026-04-10,10,Friday,4,2026,52.339460010199,13.198476017768916,1937
2026-04-14,9,Tuesday,4,2026,52.578640078724156,13.537880771197015,430
2026-04-07,15,Tuesday,4,2026,52.656356039400166,13.562874209536574,418
2026-04-14,20,Tuesday,4,2026,52.33554747219573,13.141742598111346,1421
2026-04-13,15,Monday,4,2026,52.501128758396966,13.417911407376387,2185
2026-04-14,16,Tuesday,4,2026,52.658849996925845,13.561306690585162,300
2026-04-13,17,Monday,4,2026,52.44368094062989,13.487680957487472,859
2026-04-13,19,Monday,4,2026,52.33,13.07438494286713,750
2026-04-13,16,Monday,4,2026,52.58557685816399,13.484226567448092,879
2026-04-13,19,Monday,4,2026,52.34176937180948,13.389281974376917,299
2026-04-13,14,Monday,4,2026,52.48332721534175,13.343323836043002,2350
2026-04-13,21,Monday,4,2026,52.34555843991876,13.248843077752781,640
2026-04-12,23,Sunday,4,2026,52.44017230992832,13.267437318609892,550
2026-04-13,16,Monday,4,2026,52.41555899554854,13.302304124488911,500
2026-04-13,18,Monday,4,2026,52.48628778110462,13.543086101898158,1138
2026-04-13,19,Monday,4,2026,52.469886937394364,13.385523425541818,699
2026-04-13,17,Monday,4,2026,52.50294281751856,13.534162833085414,300
2026-04-13,17,Monday,4,2026,52.61209556334093,13.411526091196363,3089
2026-04-13,15,Monday,4,2026,52.49037310020807,13.25832342969955,2699
2026-04-14,11,Tuesday,4,2026,52.33219670898718,13.21537861845259,1327
2026-04-13,16,Monday,4,2026,52.48280583756518,13.268917300517597,4112
2026-04-13,15,Monday,4,2026,52.45072672547636,13.336588233239882,600
2026-04-12,21,Sunday,4,2026,52.41685937366658,13.25847845024099,2992
2026-04-13,20,Monday,4,2026,52.38713630200515,13.07,655
2026-04-12,18,Sunday,4,2026,52.4712125679373,13.464773128599452,700
2026-04-13,19,Monday,4,2026,52.38589261718031,13.07,1858
2026-04-13,17,Monday,4,2026,52.436794326528826,13.262120305925006,650
2026-04-13,22,Monday,4,2026,52.45357242883903,13.41306255543221,2185
2026-04-13,17,Monday,4,2026,52.405470527809975,13.285095508369006,769
2026-04-13,20,Monday,4,2026,52.34562024931404,13.249571639911101,405
2026-04-13,21,Monday,4,2026,52.33,13.202784759435563,600
2026-04-13,18,Monday,4,2026,52.344011177420754,13.17045577431436,1551
2026-04-13,16,Monday,4,2026,52.55826672038578,13.62255779204821,2392
2026-04-14,6,Tuesday,4,2026,52.55792197437407,13.479760613782652,420
2026-04-14,7,Tuesday,4,2026,52.572705092680515,13.429952664233099,100
2026-04-14,7,Tuesday,4,2026,52.55076497864608,13.432953803392364,500
2026-04-14,11,Tuesday,4,2026,52.636586155294864,13.742946846940512,1000
2026-04-12,10,Sunday,4,2026,52.45294576369284,13.277325593203638,1080
